	0	1
15433	https://www.openstreetmap.org/way/239277025	3
15434	https://www.openstreetmap.org/way/435699059	3
15435	https://www.openstreetmap.org/way/926877024	3
15436	https://www.openstreetmap.org/way/361851258	3
15437	https://www.openstreetmap.org/way/706065895	4
15438	https://www.openstreetmap.org/way/950180468	2
15439	https://www.openstreetmap.org/way/607972962	3
15440	https://www.openstreetmap.org/way/420360739	4
15441	https://www.openstreetmap.org/node/8517721347	2
15442	https://www.openstreetmap.org/way/453955184	4
15443	https://www.openstreetmap.org/way/589505709	3
15444	https://www.openstreetmap.org/way/921986541	4
15445	https://www.openstreetmap.org/node/73879374	2
15446	https://www.openstreetmap.org/node/6432360368	2
15447	https://www.openstreetmap.org/relation/3600366	2
15448	https://www.openstreetmap.org/relation/9622449	7
15449	https://www.openstreetmap.org/way/33132233	3
15450	https://www.openstreetmap.org/node/8870744119	2
15451	https://www.openstreetmap.org/way/267473655	4
15452	https://www.openstreetmap.org/relation/10642166	4
15453	https://www.openstreetmap.org/way/480735525	0
15454	https://www.openstreetmap.org/way/244032460	4
15455	https://www.openstreetmap.org/way/686479756	4
15456	https://www.openstreetmap.org/node/574955637	2
15457	https://www.openstreetmap.org/way/315269083	3
15458	https://www.openstreetmap.org/node/8719275974	2
15459	https://www.openstreetmap.org/way/231718949	4
15460	https://www.openstreetmap.org/way/289543098	5
15461	https://www.openstreetmap.org/way/479804736	4
15462	https://www.openstreetmap.org/way/256313189	4
15463	https://www.openstreetmap.org/way/583379324	4
15464	https://www.openstreetmap.org/node/353871971	2
15465	https://www.openstreetmap.org/way/232139833	4
15466	https://www.openstreetmap.org/way/406761718	4
15467	https://www.openstreetmap.org/way/362059024	4
15468	https://www.openstreetmap.org/way/473583135	4
15469	https://www.openstreetmap.org/relation/11139570	4
15470	https://www.openstreetmap.org/node/6498407332	2
15471	https://www.openstreetmap.org/way/706994104	3
15472	https://www.openstreetmap.org/node/7057000905	7
15473	https://www.openstreetmap.org/way/647872009	4
15474	https://www.openstreetmap.org/way/786108625	2
15475	https://www.openstreetmap.org/way/241680974	2
15476	https://www.openstreetmap.org/way/570082546	5
15477	https://www.openstreetmap.org/node/8587177098	3
15478	https://www.openstreetmap.org/way/432729362	5
15479	https://www.openstreetmap.org/way/361563783	4
15480	https://www.openstreetmap.org/way/221548711	3
15481	https://www.openstreetmap.org/way/416731225	4
15482	https://www.openstreetmap.org/way/307602713	4
15483	https://www.openstreetmap.org/way/947936781	4
15484	https://www.openstreetmap.org/node/4738185739	2
15485	https://www.openstreetmap.org/way/239484598	4
15486	https://www.openstreetmap.org/node/7472962387	3
15487	https://www.openstreetmap.org/way/138712245	3
15488	https://www.openstreetmap.org/node/6427248763	4
15489	https://www.openstreetmap.org/node/765265769	2
15490	https://www.openstreetmap.org/way/40406673	4
15491	https://www.openstreetmap.org/way/279959800	4
15492	https://www.openstreetmap.org/node/386110984	2
15493	https://www.openstreetmap.org/way/206094164	4
15494	https://www.openstreetmap.org/way/247048796	3
15495	https://www.openstreetmap.org/way/881148362	2
15496	https://www.openstreetmap.org/node/1339842371	2
15497	https://www.openstreetmap.org/way/943668805	3
15498	https://www.openstreetmap.org/way/761212600	4
15499	https://www.openstreetmap.org/way/304504191	4
15500	https://www.openstreetmap.org/way/808856079	3
15501	https://www.openstreetmap.org/way/515328275	5
15502	https://www.openstreetmap.org/way/576892039	3
15503	https://www.openstreetmap.org/way/232334938	7
15504	https://www.openstreetmap.org/way/425860279	4
15505	https://www.openstreetmap.org/node/6770404049	2
15506	https://www.openstreetmap.org/node/7621422799	1
15507	https://www.openstreetmap.org/way/386102216	3
15508	https://www.openstreetmap.org/way/353638356	4
15509	https://www.openstreetmap.org/node/1316303890	2
15510	https://www.openstreetmap.org/node/8419979067	2
15511	https://www.openstreetmap.org/way/943337994	4
15512	https://www.openstreetmap.org/node/7621422800	1
15513	https://www.openstreetmap.org/way/314887052	4
15514	https://www.openstreetmap.org/relation/10704986	5
15515	https://www.openstreetmap.org/way/202624377	3
15516	https://www.openstreetmap.org/node/3522447042	3
15517	https://www.openstreetmap.org/way/605937606	4
15518	https://www.openstreetmap.org/way/687870882	3
15519	https://www.openstreetmap.org/way/311387822	3
15520	https://www.openstreetmap.org/way/447013193	3
15521	https://www.openstreetmap.org/way/230349462	4
15522	https://www.openstreetmap.org/way/914296383	3
15523	https://www.openstreetmap.org/way/264373916	4
15524	https://www.openstreetmap.org/way/672714091	4
15525	https://www.openstreetmap.org/way/359199866	4
15526	https://www.openstreetmap.org/way/359274252	4
15527	https://www.openstreetmap.org/way/314088214	4
15528	https://www.openstreetmap.org/way/285153156	4
15529	https://www.openstreetmap.org/way/574864039	3
15530	https://www.openstreetmap.org/node/278049215	3
15531	https://www.openstreetmap.org/way/529278165	4
15532	https://www.openstreetmap.org/way/295004435	4
15533	https://www.openstreetmap.org/way/293914275	2
15534	https://www.openstreetmap.org/way/318864918	2
15535	https://www.openstreetmap.org/way/730037046	0
15536	https://www.openstreetmap.org/relation/10773122	1
15537	https://www.openstreetmap.org/way/391748932	4
15538	https://www.openstreetmap.org/way/245232251	0
15539	https://www.openstreetmap.org/node/5455372725	4
15540	https://www.openstreetmap.org/way/290068189	4
15541	https://www.openstreetmap.org/relation/12719885	2
15542	https://www.openstreetmap.org/way/369392184	0
15543	https://www.openstreetmap.org/relation/9828753	4
15544	https://www.openstreetmap.org/node/1219541948	3
15545	https://www.openstreetmap.org/node/5518911902	2
15546	https://www.openstreetmap.org/way/372400842	4
15547	https://www.openstreetmap.org/way/431520565	4
15548	https://www.openstreetmap.org/way/285561257	4
15549	https://www.openstreetmap.org/node/2843724600	3
15550	https://www.openstreetmap.org/relation/10068334	3
15551	https://www.openstreetmap.org/way/549210446	4
15552	https://www.openstreetmap.org/node/8706801285	3
15553	https://www.openstreetmap.org/relation/10048693	3
15554	https://www.openstreetmap.org/way/810687636	1
15555	https://www.openstreetmap.org/way/372819901	4
15556	https://www.openstreetmap.org/node/8522395287	2
15557	https://www.openstreetmap.org/node/6773036190	4
15558	https://www.openstreetmap.org/way/724442727	2
15559	https://www.openstreetmap.org/way/895546198	4
15560	https://www.openstreetmap.org/way/843679086	4
15561	https://www.openstreetmap.org/relation/11032854	5
15562	https://www.openstreetmap.org/way/550487886	4
15563	https://www.openstreetmap.org/way/888539350	4
15564	https://www.openstreetmap.org/way/370444424	4
15565	https://www.openstreetmap.org/way/413986970	2
15566	https://www.openstreetmap.org/way/809144996	4
15567	https://www.openstreetmap.org/way/229670487	2
15568	https://www.openstreetmap.org/way/569718003	2
15569	https://www.openstreetmap.org/node/6366883294	3
15570	https://www.openstreetmap.org/node/5559946194	3
15571	https://www.openstreetmap.org/way/320393977	2
15572	https://www.openstreetmap.org/way/625405097	3
15573	https://www.openstreetmap.org/relation/9696399	4
15574	https://www.openstreetmap.org/relation/7701496	4
15575	https://www.openstreetmap.org/way/871898624	3
15576	https://www.openstreetmap.org/relation/10377569	3
15577	https://www.openstreetmap.org/way/255724332	2
15578	https://www.openstreetmap.org/node/765265756	2
15579	https://www.openstreetmap.org/node/291576323	2
15580	https://www.openstreetmap.org/relation/10156034	4
15581	https://www.openstreetmap.org/way/264347684	2
15582	https://www.openstreetmap.org/relation/10149364	3
15583	https://www.openstreetmap.org/way/240051637	4
15584	https://www.openstreetmap.org/relation/1625940	2
15585	https://www.openstreetmap.org/way/957098412	3
15586	https://www.openstreetmap.org/way/782189487	4
15587	https://www.openstreetmap.org/way/750281787	2
15588	https://www.openstreetmap.org/relation/12743343	2
15589	https://www.openstreetmap.org/node/5415232644	2
15590	https://www.openstreetmap.org/way/848217745	3
15591	https://www.openstreetmap.org/relation/1867809	4
15592	https://www.openstreetmap.org/way/612039121	7
15593	https://www.openstreetmap.org/way/389143921	3
15594	https://www.openstreetmap.org/relation/9489107	2
15595	https://www.openstreetmap.org/way/738530427	3
15596	https://www.openstreetmap.org/way/300657182	2
15597	https://www.openstreetmap.org/relation/10326695	3
15598	https://www.openstreetmap.org/way/490024423	2
15599	https://www.openstreetmap.org/way/107444991	4
15600	https://www.openstreetmap.org/way/429635609	4
15601	https://www.openstreetmap.org/way/353062770	4
15602	https://www.openstreetmap.org/node/8719275977	2
15603	https://www.openstreetmap.org/relation/10275314	0
15604	https://www.openstreetmap.org/node/2320716203	0
15605	https://www.openstreetmap.org/way/10116077	2
15606	https://www.openstreetmap.org/way/444365728	2
15607	https://www.openstreetmap.org/way/522603371	4
15608	https://www.openstreetmap.org/node/8495418721	3
15609	https://www.openstreetmap.org/node/1607532560	2
15610	https://www.openstreetmap.org/node/8746559001	2
15611	https://www.openstreetmap.org/way/448763883	4
15612	https://www.openstreetmap.org/way/696008646	1
15613	https://www.openstreetmap.org/node/6943503185	3
15614	https://www.openstreetmap.org/way/864819382	4
15615	https://www.openstreetmap.org/node/3563589410	2
15616	https://www.openstreetmap.org/way/337844228	4
15617	https://www.openstreetmap.org/way/252922541	4
15618	https://www.openstreetmap.org/way/727413552	3
15619	https://www.openstreetmap.org/way/240518142	4
15620	https://www.openstreetmap.org/way/534630457	2
15621	https://www.openstreetmap.org/node/8517721348	2
15622	https://www.openstreetmap.org/way/288883662	1
15623	https://www.openstreetmap.org/way/882036721	0
15624	https://www.openstreetmap.org/way/857503762	3
15625	https://www.openstreetmap.org/way/429245311	4
15626	https://www.openstreetmap.org/node/6751028706	2
15627	https://www.openstreetmap.org/node/6188119982	3
15628	https://www.openstreetmap.org/way/264373914	4
15629	https://www.openstreetmap.org/node/6467113891	3
15630	https://www.openstreetmap.org/way/577845143	3
15631	https://www.openstreetmap.org/node/6556204774	2
15632	https://www.openstreetmap.org/way/320412999	7
15633	https://www.openstreetmap.org/node/8739928154	2
15634	https://www.openstreetmap.org/way/357270870	2
15635	https://www.openstreetmap.org/way/328487491	4
15636	https://www.openstreetmap.org/way/881148364	2
15637	https://www.openstreetmap.org/way/631311498	4
15638	https://www.openstreetmap.org/way/620948130	2
15639	https://www.openstreetmap.org/way/738891669	4
15640	https://www.openstreetmap.org/node/8743581338	2
15641	https://www.openstreetmap.org/node/5839982548	3
15642	https://www.openstreetmap.org/way/682155978	3
15643	https://www.openstreetmap.org/way/330271705	4
15644	https://www.openstreetmap.org/relation/3231804	4
15645	https://www.openstreetmap.org/node/4828199758	3
15646	https://www.openstreetmap.org/relation/9192781	4
15647	https://www.openstreetmap.org/way/389295345	4
15648	https://www.openstreetmap.org/way/594354352	4
15649	https://www.openstreetmap.org/way/738530440	3
15650	https://www.openstreetmap.org/way/734181542	4
15651	https://www.openstreetmap.org/node/8869494732	4
15652	https://www.openstreetmap.org/relation/11780182	2
15653	https://www.openstreetmap.org/way/939093843	4
15654	https://www.openstreetmap.org/way/356096022	4
15655	https://www.openstreetmap.org/node/3718660889	3
15656	https://www.openstreetmap.org/relation/10033683	4
15657	https://www.openstreetmap.org/way/209182608	4
15658	https://www.openstreetmap.org/way/429317210	4
15659	https://www.openstreetmap.org/way/586072226	2
15660	https://www.openstreetmap.org/relation/10094431	0
15661	https://www.openstreetmap.org/way/310902723	1
15662	https://www.openstreetmap.org/relation/10338294	5
15663	https://www.openstreetmap.org/way/526911228	4
15664	https://www.openstreetmap.org/way/178538538	3
15665	https://www.openstreetmap.org/way/336127477	1
15666	https://www.openstreetmap.org/relation/9878004	5
15667	https://www.openstreetmap.org/way/313972204	4
15668	https://www.openstreetmap.org/way/904238311	2
15669	https://www.openstreetmap.org/relation/12559802	2
15670	https://www.openstreetmap.org/way/927088425	3
15671	https://www.openstreetmap.org/node/4953396804	2
15672	https://www.openstreetmap.org/relation/10156030	4
15673	https://www.openstreetmap.org/node/8739928161	3
15674	https://www.openstreetmap.org/relation/10316553	1
15675	https://www.openstreetmap.org/node/8834947927	3
15676	https://www.openstreetmap.org/node/8758961175	4
15677	https://www.openstreetmap.org/relation/9746022	4
15678	https://www.openstreetmap.org/way/764266685	4
15679	https://www.openstreetmap.org/node/6379081969	2
15680	https://www.openstreetmap.org/way/369285716	3
15681	https://www.openstreetmap.org/way/361563787	4
15682	https://www.openstreetmap.org/way/320528364	4
15683	https://www.openstreetmap.org/way/356036039	4
15684	https://www.openstreetmap.org/node/8604087689	2
15685	https://www.openstreetmap.org/node/8592688001	3
15686	https://www.openstreetmap.org/way/736592851	3
15687	https://www.openstreetmap.org/way/211196662	4
15688	https://www.openstreetmap.org/way/604498962	7
15689	https://www.openstreetmap.org/relation/12725578	2
15690	https://www.openstreetmap.org/relation/8025045	3
15691	https://www.openstreetmap.org/relation/4275585	3
15692	https://www.openstreetmap.org/relation/11980996	2
15693	https://www.openstreetmap.org/node/1314098702	2
15694	https://www.openstreetmap.org/node/6391463004	3
15695	https://www.openstreetmap.org/node/474349068	4
15696	https://www.openstreetmap.org/way/729504668	4
15697	https://www.openstreetmap.org/relation/9593481	5
15698	https://www.openstreetmap.org/way/378025411	4
15699	https://www.openstreetmap.org/way/362244253	3
15700	https://www.openstreetmap.org/node/8429917681	2
15701	https://www.openstreetmap.org/way/610027597	4
15702	https://www.openstreetmap.org/way/218868615	4
15703	https://www.openstreetmap.org/way/840676905	4
15704	https://www.openstreetmap.org/way/267473656	4
15705	https://www.openstreetmap.org/node/8879371775	2
15706	https://www.openstreetmap.org/way/427619946	2
15707	https://www.openstreetmap.org/way/408849399	3
15708	https://www.openstreetmap.org/way/687439240	4
15709	https://www.openstreetmap.org/node/6073645454	4
15710	https://www.openstreetmap.org/node/8739928151	2
15711	https://www.openstreetmap.org/way/406761719	4
15712	https://www.openstreetmap.org/way/448778717	2
15713	https://www.openstreetmap.org/way/925358001	3
15714	https://www.openstreetmap.org/way/354060782	5
15715	https://www.openstreetmap.org/way/250999570	3
15716	https://www.openstreetmap.org/node/1915056112	4
15717	https://www.openstreetmap.org/node/491476392	3
15718	https://www.openstreetmap.org/way/304384469	4
15719	https://www.openstreetmap.org/node/354584217	3
15720	https://www.openstreetmap.org/way/310964448	1
15721	https://www.openstreetmap.org/way/185378454	2
15722	https://www.openstreetmap.org/relation/12450400	2
15723	https://www.openstreetmap.org/way/792181009	2
15724	https://www.openstreetmap.org/node/4676959724	3
15725	https://www.openstreetmap.org/way/203763023	4
15726	https://www.openstreetmap.org/way/292867125	4
15727	https://www.openstreetmap.org/node/4953395896	2
15728	https://www.openstreetmap.org/way/192392779	4
15729	https://www.openstreetmap.org/way/265829300	1
15730	https://www.openstreetmap.org/way/324596776	3
15731	https://www.openstreetmap.org/way/317747061	0
15732	https://www.openstreetmap.org/relation/9593490	1
15733	https://www.openstreetmap.org/way/287554803	3
15734	https://www.openstreetmap.org/node/7472925620	3
15735	https://www.openstreetmap.org/way/271123613	4
15736	https://www.openstreetmap.org/way/301610970	4
15737	https://www.openstreetmap.org/way/219694832	0
15738	https://www.openstreetmap.org/node/6453104444	2
15739	https://www.openstreetmap.org/way/734286497	0
15740	https://www.openstreetmap.org/way/739644203	4
15741	https://www.openstreetmap.org/way/362392672	4
15742	https://www.openstreetmap.org/way/683995484	4
15743	https://www.openstreetmap.org/relation/9960671	4
15744	https://www.openstreetmap.org/node/918608037	4
15745	https://www.openstreetmap.org/way/552189182	4
15746	https://www.openstreetmap.org/relation/8201535	4
15747	https://www.openstreetmap.org/relation/10254705	3
15748	https://www.openstreetmap.org/node/4025898838	2
15749	https://www.openstreetmap.org/way/535026551	2
15750	https://www.openstreetmap.org/node/8746559007	2
15751	https://www.openstreetmap.org/relation/12724167	3
15752	https://www.openstreetmap.org/node/6345884192	7
15753	https://www.openstreetmap.org/way/798285600	4
15754	https://www.openstreetmap.org/node/6775674628	2
15755	https://www.openstreetmap.org/way/303738967	5
15756	https://www.openstreetmap.org/way/947936795	2
15757	https://www.openstreetmap.org/way/904664994	7
15758	https://www.openstreetmap.org/way/485751505	3
15759	https://www.openstreetmap.org/way/242707136	4
15760	https://www.openstreetmap.org/way/220116577	7
15761	https://www.openstreetmap.org/way/303007013	4
15762	https://www.openstreetmap.org/relation/5474693	2
15763	https://www.openstreetmap.org/relation/8161591	5
15764	https://www.openstreetmap.org/relation/12449943	2
15765	https://www.openstreetmap.org/node/8592937205	4
15766	https://www.openstreetmap.org/way/239194343	1
15767	https://www.openstreetmap.org/way/390259959	2
15768	https://www.openstreetmap.org/way/320526493	4
15769	https://www.openstreetmap.org/way/417253025	3
15770	https://www.openstreetmap.org/relation/6944001	4
15771	https://www.openstreetmap.org/way/655479546	2
15772	https://www.openstreetmap.org/way/362553536	4
15773	https://www.openstreetmap.org/node/275237461	7
15774	https://www.openstreetmap.org/way/242707137	4
15775	https://www.openstreetmap.org/way/877647060	2
15776	https://www.openstreetmap.org/node/6770404017	4
15777	https://www.openstreetmap.org/way/372819898	4
15778	https://www.openstreetmap.org/way/949092727	2
15779	https://www.openstreetmap.org/way/365247429	4
15780	https://www.openstreetmap.org/way/255724431	4
15781	https://www.openstreetmap.org/way/617004973	3
15782	https://www.openstreetmap.org/way/372377562	4
15783	https://www.openstreetmap.org/node/6556211217	2
15784	https://www.openstreetmap.org/relation/10048696	3
15785	https://www.openstreetmap.org/way/234773168	3
15786	https://www.openstreetmap.org/node/4344886490	3
15787	https://www.openstreetmap.org/way/386292721	4
15788	https://www.openstreetmap.org/node/1315098258	2
15789	cliff_diving	4
15790	https://www.openstreetmap.org/way/660144340	4
15791	https://www.openstreetmap.org/way/294765920	5
15792	https://www.openstreetmap.org/node/94021319	2
15793	recreation_ground	4
15794	https://www.openstreetmap.org/way/222923703	3
15795	https://www.openstreetmap.org/way/165975200	4
15796	https://www.openstreetmap.org/relation/10033679	4
15797	https://www.openstreetmap.org/way/285153155	4
15798	https://www.openstreetmap.org/way/682771205	3
15799	https://www.openstreetmap.org/node/486733565	2
15800	https://www.openstreetmap.org/node/554255260	2
15801	https://www.openstreetmap.org/way/488352583	0
15802	https://www.openstreetmap.org/way/579004815	2
15803	https://www.openstreetmap.org/way/427603780	7
15804	https://www.openstreetmap.org/relation/10717632	3
15805	https://www.openstreetmap.org/relation/11148807	5
15806	https://www.openstreetmap.org/relation/11286656	2
15807	https://www.openstreetmap.org/node/8522395275	2
15808	https://www.openstreetmap.org/way/881148367	2
15809	https://www.openstreetmap.org/node/7914457451	3
15810	https://www.openstreetmap.org/node/8524462135	2
15811	https://www.openstreetmap.org/way/435386212	3
15812	https://www.openstreetmap.org/way/545750524	3
15813	https://www.openstreetmap.org/way/386238523	3
15814	https://www.openstreetmap.org/way/359274254	4
15815	https://www.openstreetmap.org/way/258342392	3
15816	https://www.openstreetmap.org/node/4573855643	3
15817	https://www.openstreetmap.org/way/25486524	4
15818	https://www.openstreetmap.org/node/5866239330	3
15819	https://www.openstreetmap.org/node/1784326218	2
15820	https://www.openstreetmap.org/relation/7377160	4
15821	https://www.openstreetmap.org/way/300113595	4
15822	https://www.openstreetmap.org/node/2017290744	3
15823	https://www.openstreetmap.org/node/1841109027	2
15824	https://www.openstreetmap.org/relation/10083937	2
15825	https://www.openstreetmap.org/relation/9204993	2
15826	https://www.openstreetmap.org/relation/10068328	3
15827	https://www.openstreetmap.org/node/6775674665	2
15828	https://www.openstreetmap.org/way/318931396	4
15829	https://www.openstreetmap.org/way/301610444	5
15830	https://www.openstreetmap.org/way/569349873	2
15831	https://www.openstreetmap.org/way/293211358	4
15832	https://www.openstreetmap.org/node/2635111576	3
15833	https://www.openstreetmap.org/way/394731914	4
15834	https://www.openstreetmap.org/way/512668423	3
15835	https://www.openstreetmap.org/way/258112642	2
15836	field_hockey	4
15837	https://www.openstreetmap.org/node/7673815881	2
15838	https://www.openstreetmap.org/node/8429917658	2
15839	https://www.openstreetmap.org/way/663153396	4
15840	https://www.openstreetmap.org/way/61989881	4
15841	https://www.openstreetmap.org/way/774969479	0
15842	https://www.openstreetmap.org/way/215304633	3
15843	https://www.openstreetmap.org/node/1809168714	4
15844	https://www.openstreetmap.org/relation/9469262	3
15845	https://www.openstreetmap.org/way/211466307	2
15846	https://www.openstreetmap.org/way/288340150	4
15847	https://www.openstreetmap.org/relation/9686121	4
15848	https://www.openstreetmap.org/way/34091459	4
15849	https://www.openstreetmap.org/way/616952267	7
15850	https://www.openstreetmap.org/way/925354355	4
15851	https://www.openstreetmap.org/way/232700027	4
15852	https://www.openstreetmap.org/way/533188290	4
15853	https://www.openstreetmap.org/way/570691565	0
15854	https://www.openstreetmap.org/way/390637490	3
15855	https://www.openstreetmap.org/way/659508191	4
15856	https://www.openstreetmap.org/node/1223108734	2
15857	https://www.openstreetmap.org/relation/10005107	2
15858	https://www.openstreetmap.org/way/318925313	4
15859	https://www.openstreetmap.org/way/138891778	4
15860	https://www.openstreetmap.org/way/232139830	4
15861	https://www.openstreetmap.org/relation/10061678	5
15862	https://www.openstreetmap.org/node/2228664257	2
15863	https://www.openstreetmap.org/way/467439178	4
15864	https://www.openstreetmap.org/node/4716663896	2
15865	https://www.openstreetmap.org/way/518923819	3
15866	https://www.openstreetmap.org/way/491585117	4
15867	https://www.openstreetmap.org/node/8740879914	2
15868	https://www.openstreetmap.org/relation/11828134	4
15869	https://www.openstreetmap.org/way/477445619	5
15870	https://www.openstreetmap.org/way/416963285	2
15871	https://www.openstreetmap.org/way/239606636	4
15872	https://www.openstreetmap.org/node/7966751459	3
15873	https://www.openstreetmap.org/way/407883653	4
15874	https://www.openstreetmap.org/way/389295349	4
15875	https://www.openstreetmap.org/way/478451464	4
15876	https://www.openstreetmap.org/way/597003719	4
15877	https://www.openstreetmap.org/way/718480518	4
15878	https://www.openstreetmap.org/relation/12499605	2
15879	https://www.openstreetmap.org/way/353520160	2
15880	https://www.openstreetmap.org/way/217462578	3
15881	https://www.openstreetmap.org/way/138389977	2
15882	https://www.openstreetmap.org/node/8579072589	2
15883	https://www.openstreetmap.org/way/477445670	3
15884	https://www.openstreetmap.org/way/25856868	4
15885	https://www.openstreetmap.org/node/4738185734	3
15886	https://www.openstreetmap.org/way/217662468	3
15887	https://www.openstreetmap.org/way/386119190	3
15888	https://www.openstreetmap.org/way/243712247	3
15889	https://www.openstreetmap.org/way/835028242	2
15890	https://www.openstreetmap.org/way/32670142	4
15891	https://www.openstreetmap.org/way/427007538	4
15892	https://www.openstreetmap.org/way/238836823	4
15893	https://www.openstreetmap.org/relation/10052445	5
15894	https://www.openstreetmap.org/node/6545922816	4
15895	https://www.openstreetmap.org/way/270189010	4
15896	https://www.openstreetmap.org/way/682155973	3
15897	https://www.openstreetmap.org/way/320667721	3
15898	https://www.openstreetmap.org/way/896017928	4
15899	https://www.openstreetmap.org/way/880261033	4
15900	https://www.openstreetmap.org/way/295637388	7
15901	https://www.openstreetmap.org/way/648084330	4
15902	https://www.openstreetmap.org/relation/1571435	3
15903	https://www.openstreetmap.org/way/512668425	3
15904	https://www.openstreetmap.org/way/562264336	4
15905	https://www.openstreetmap.org/way/526704532	4
15906	https://www.openstreetmap.org/way/444746347	4
15907	https://www.openstreetmap.org/relation/11004485	5
15908	https://www.openstreetmap.org/relation/10083916	4
15909	https://www.openstreetmap.org/way/360075801	3
15910	https://www.openstreetmap.org/way/771150653	4
15911	https://www.openstreetmap.org/node/3373960240	4
15912	https://www.openstreetmap.org/way/894178231	3
15913	https://www.openstreetmap.org/way/926683054	4
15914	https://www.openstreetmap.org/way/138712244	3
15915	https://www.openstreetmap.org/way/211901691	1
15916	https://www.openstreetmap.org/relation/11168007	4
15917	https://www.openstreetmap.org/way/241162538	5
15918	https://www.openstreetmap.org/relation/12725581	2
15919	https://www.openstreetmap.org/way/644336702	2
15920	https://www.openstreetmap.org/relation/2182351	4
15921	https://www.openstreetmap.org/way/305905251	2
15922	https://www.openstreetmap.org/node/8710852189	3
15923	https://www.openstreetmap.org/way/253696825	4
15924	https://www.openstreetmap.org/way/683368575	1
15925	https://www.openstreetmap.org/node/3979821672	3
15926	https://www.openstreetmap.org/way/223208521	3
15927	https://www.openstreetmap.org/way/231718948	4
15928	https://www.openstreetmap.org/way/354356468	7
15929	https://www.openstreetmap.org/node/3209416912	2
15930	https://www.openstreetmap.org/way/568850733	3
15931	https://www.openstreetmap.org/node/8778522816	2
15932	https://www.openstreetmap.org/way/236098124	4
15933	https://www.openstreetmap.org/way/617894654	4
15934	https://www.openstreetmap.org/relation/10052447	0
15935	https://www.openstreetmap.org/node/8594301090	2
15936	https://www.openstreetmap.org/way/335732630	4
15937	https://www.openstreetmap.org/way/644352119	2
15938	https://www.openstreetmap.org/way/24787804	4
15939	https://www.openstreetmap.org/way/501572492	3
15940	https://www.openstreetmap.org/node/5503326597	3
15941	https://www.openstreetmap.org/relation/12316646	2
15942	https://www.openstreetmap.org/way/745634867	3
15943	https://www.openstreetmap.org/relation/181814	2
15944	https://www.openstreetmap.org/node/4467455591	2
15945	https://www.openstreetmap.org/way/386557892	4
15946	https://www.openstreetmap.org/way/759674708	3
15947	https://www.openstreetmap.org/relation/10391961	0
15948	https://www.openstreetmap.org/relation/12724164	2
15949	https://www.openstreetmap.org/way/303010744	3
15950	https://www.openstreetmap.org/node/8522395278	2
15951	https://www.openstreetmap.org/node/8849944550	2
15952	https://www.openstreetmap.org/relation/12450398	2
15953	https://www.openstreetmap.org/way/577845144	3
15954	https://www.openstreetmap.org/node/2242721137	2
15955	https://www.openstreetmap.org/node/301769458	4
15956	https://www.openstreetmap.org/node/8718883568	3
15957	https://www.openstreetmap.org/node/8635735196	2
15958	https://www.openstreetmap.org/way/303200972	4
15959	https://www.openstreetmap.org/way/405709210	4
15960	https://www.openstreetmap.org/way/234577146	4
15961	https://www.openstreetmap.org/way/308290050	4
15962	https://www.openstreetmap.org/way/529278167	4
15963	https://www.openstreetmap.org/relation/8277193	0
15964	https://www.openstreetmap.org/node/8710852186	3
15965	https://www.openstreetmap.org/way/352281828	1
15966	https://www.openstreetmap.org/node/8688310205	4
15967	https://www.openstreetmap.org/way/858740033	2
15968	https://www.openstreetmap.org/way/824492982	4
15969	https://www.openstreetmap.org/relation/10326496	3
15970	https://www.openstreetmap.org/node/8844371007	4
15971	https://www.openstreetmap.org/way/895546194	4
15972	https://www.openstreetmap.org/way/801739211	3
15973	https://www.openstreetmap.org/way/448381582	4
15974	https://www.openstreetmap.org/relation/9035936	4
15975	https://www.openstreetmap.org/way/352834862	4
15976	https://www.openstreetmap.org/node/3245757868	3
15977	https://www.openstreetmap.org/way/217542407	3
15978	https://www.openstreetmap.org/relation/1639396	3
15979	https://www.openstreetmap.org/node/1180301334	2
15980	https://www.openstreetmap.org/node/1317304503	2
15981	https://www.openstreetmap.org/node/765265770	2
15982	https://www.openstreetmap.org/way/232139824	4
15983	https://www.openstreetmap.org/way/585156744	2
15984	https://www.openstreetmap.org/way/881148363	3
15985	https://www.openstreetmap.org/way/641348803	4
15986	https://www.openstreetmap.org/node/4331564179	3
15987	https://www.openstreetmap.org/way/88237821	4
15988	https://www.openstreetmap.org/relation/12544974	2
15989	https://www.openstreetmap.org/way/386287327	4
15990	https://www.openstreetmap.org/way/961371581	4
15991	https://www.openstreetmap.org/way/352385609	4
15992	https://www.openstreetmap.org/way/318962869	1
15993	https://www.openstreetmap.org/way/942383806	4
15994	https://www.openstreetmap.org/way/229214674	4
15995	https://www.openstreetmap.org/node/1339860671	4
15996	https://www.openstreetmap.org/way/255811635	4
15997	https://www.openstreetmap.org/node/4953395897	0
15998	https://www.openstreetmap.org/way/234437078	3
15999	https://www.openstreetmap.org/node/8557138199	3
16000	https://www.openstreetmap.org/way/925358000	4
16001	https://www.openstreetmap.org/relation/3552321	4
16002	https://www.openstreetmap.org/way/447156474	3
16003	https://www.openstreetmap.org/relation/10931992	4
16004	https://www.openstreetmap.org/way/526911227	4
16005	https://www.openstreetmap.org/way/961371587	4
16006	https://www.openstreetmap.org/way/903160190	4
16007	https://www.openstreetmap.org/node/5223652929	3
16008	https://www.openstreetmap.org/way/359139346	4
