h3index,osmtag,z,layer_id
891e34904d7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349226fffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349049bffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492267ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490493ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904a3ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904bbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904abffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490417ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904b3ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349234bffff,primary,13,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490497ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492227ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492237ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349235bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492343ffff,primary,17,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490003ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490007ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490017ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490033ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34900afffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490037ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34901c3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34901cbffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34901dbffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349050fffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904b7ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349236bffff,primary,11,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349236fffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34905d3ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34905d7ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492347ffff,primary,16,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492373ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349230bffff,primary,17,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492303ffff,primary,7,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349230fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492363ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34905c7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349051bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490503ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492637ffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34920cbffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492043ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492053ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34922b7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34922a7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34923dbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349207bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492047ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492553ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492307ffff,primary,8,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34923abffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34923bbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349214bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492397ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492153ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349214fffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34923a3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349217bffff,primary,8,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34923b7ffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492173ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492163ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349210fffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492177ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34921cbffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34921d3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349256bffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34921c3ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492547ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492107ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34921abffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34921a3ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34901d7ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490193ffff,primary,10,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490183ffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34901bbffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490577ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349052bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490187ffff,primary,8,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490197ffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490527ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349052fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492a53ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492a57ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492a0bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492a03ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492aabffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492bdbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492b1bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492ccbffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492ccfffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34921b7ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d27bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3482487ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34824b3ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490ba7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490babffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490b0bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490b03ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349097bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349090fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34909b3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349724fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497263ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3492b23ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497603ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34976cfffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34972b3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497217ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349704fffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497043ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497047ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349708bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2dac7ffff,primary,8,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2dac3ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2da8bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2da13ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2dabbffff,primary,7,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2da8fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34974a7ffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497437ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34974b7ffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3497423ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34974afffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2daafffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2daa3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2dbcbffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2db4fffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34974b3ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2db0fffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2db0bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2dbcfffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2db1bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2db2bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349664bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349664fffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3496293ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34925cbffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34925dbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28b47ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34925d3ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28b6bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28b7bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28827ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28837ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a288afffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28d7bffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a288b7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a28d47ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d23bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d277ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d223ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d3cbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d3c3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d3d7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d54bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d393ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d02fffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d1cbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d023ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d187ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d1bbffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891f1a2d543ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
