index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
535	located_on_h3_cell	891e3493477ffff	h3place	https://www.openstreetmap.org/way/477878107	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
536	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258112647	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
537	located_on_h3_cell	891e3491867ffff	h3place	https://www.openstreetmap.org/way/754368860	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
538	located_on_h3_cell	891f1a65917ffff	h3place	https://www.openstreetmap.org/way/214635588	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
539	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/361271387	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
540	located_on_h3_cell	https://www.openstreetmap.org/way/238496355	osmplace	891e3493143ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
541	located_on_h3_cell	891f1a65917ffff	h3place	https://www.openstreetmap.org/way/621277819	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
542	located_on_h3_cell	891e3491e37ffff	h3place	https://www.openstreetmap.org/way/234027119	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
543	hasOSMTag	891e3491ad7ffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
544	located_on_h3_cell	https://www.openstreetmap.org/way/380105315	osmplace	891f1a64103ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
545	located_on_h3_cell	https://www.openstreetmap.org/way/927589284	osmplace	891e3493623ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
546	hasOSMTag	primary	osmtag	891e349310bffff	h3place	False	7.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
547	hasOSMTag	primary	osmtag	891e349ad0fffff	h3place	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
548	located_on_h3_cell	https://www.openstreetmap.org/way/660719933	osmplace	891e34902dbffff	h3place	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
549	located_on_h3_cell	891e3491ad7ffff	h3place	https://www.openstreetmap.org/way/299137399	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
550	located_on_h3_cell	https://www.openstreetmap.org/way/320403507	osmplace	891e349a46bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
551	located_on_h3_cell	https://www.openstreetmap.org/way/258110140	osmplace	891e34906cbffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
552	located_on_h3_cell	https://www.openstreetmap.org/way/314264784	osmplace	891e349ad0fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
553	located_on_h3_cell	891f1a64c17ffff	h3place	https://www.openstreetmap.org/way/236125222	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
554	located_on_h3_cell	https://www.openstreetmap.org/way/582884766	osmplace	891e3491597ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
555	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/361271389	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
556	located_on_h3_cell	https://www.openstreetmap.org/way/314492279	osmplace	891e3491607ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
557	located_on_h3_cell	891e349022bffff	h3place	https://www.openstreetmap.org/way/681809600	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
558	located_on_h3_cell	891f1a65d1bffff	h3place	https://www.openstreetmap.org/way/316314370	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
559	hasOSMTag	891e34902b7ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
560	located_on_h3_cell	891f1a65917ffff	h3place	https://www.openstreetmap.org/node/371799496	osmplace	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
561	located_on_h3_cell	891e3491eafffff	h3place	https://www.openstreetmap.org/way/215655223	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
562	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258110143	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
563	located_on_h3_cell	891f1a659b3ffff	h3place	https://www.openstreetmap.org/way/217668045	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
564	hasOSMTag	891f1a64dcfffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
